date,open,high,low,close,adjusted_close,volume
2024-11-15,16.7,16.8,16.55,16.8,16.8,1783500
2024-11-14,16.4,16.75,16.4,16.75,16.75,1872500
2024-11-13,16.4,16.7,16.35,16.7,16.7,1860900
2024-11-12,16.7,16.7,16.45,16.65,16.65,1717000
2024-11-11,16.75,16.8,16.4,16.7,16.7,1706700
2024-11-08,16.85,16.9,16.5,16.75,16.75,1735000
2024-11-07,16.9,17.0,16.65,16.85,16.85,1616800
2024-11-06,16.75,16.95,16.65,16.9,16.9,1858600
2024-11-05,16.6,16.75,16.35,16.75,16.75,1757500
2024-11-04,16.8,16.8,16.4,16.7,16.7,2028700
2024-11-01,16.35,16.95,16.35,16.95,16.95,2696400
2024-10-31,16.45,16.55,16.25,16.55,16.55,1930400
2024-10-30,16.5,16.5,16.25,16.5,16.5,3265100
2024-10-29,16.65,16.7,16.45,16.6,16.6,1841000
2024-10-28,16.4,16.65,16.4,16.65,16.65,1894000
2024-10-25,16.65,16.65,16.35,16.65,16.65,1739600
2024-10-24,16.6,16.65,16.4,16.65,16.65,1717700
2024-10-23,16.7,16.7,16.45,16.65,16.65,1855300
2024-10-22,16.65,16.7,16.45,16.7,16.7,1849500
2024-10-21,16.45,16.75,16.45,16.7,16.7,2019800
2024-10-18,16.75,17.15,16.7,16.7,16.7,1700300
2024-10-17,16.7,16.8,16.2,16.75,16.75,2139900
2024-10-16,17.0,17.3,16.7,16.7,16.7,1669500
2024-10-15,17.1,17.6,17.1,17.4,17.4,1610900
2024-10-14,17.75,17.75,17.4,17.4,17.4,2022200
2024-10-11,17.65,17.7,17.5,17.6,17.6,1601800
2024-10-10,17.6,17.8,17.5,17.5,17.5,2135500
2024-10-09,17.1,18.0,16.95,17.5,17.5,2214700
2024-10-08,17.1,17.2,16.95,17.1,17.1,2261400
2024-10-07,17.45,17.5,17.1,17.1,17.1,1635800
2024-10-04,17.8,17.8,17.45,17.5,17.5,2103800
2024-10-03,17.5,18.0,17.5,17.8,17.8,2634500
2024-10-02,17.3,17.6,17.2,17.55,17.55,1753500
2024-10-01,17.05,17.55,17.0,17.45,17.45,2012200
2024-09-30,17.0,17.05,16.85,17.05,17.05,1546400
2024-09-27,17.0,17.15,16.85,17.0,17.0,1643800
2024-09-26,16.65,17.05,16.65,17.0,17.0,2563400
2024-09-25,17.0,17.0,16.55,16.65,16.65,1935700
2024-09-24,16.0,16.65,15.9,16.5,16.5,1049400
2024-09-23,16.7,16.7,15.95,15.95,15.95,2009000
2024-09-20,16.85,17.3,16.45,16.55,16.55,2707200
2024-09-19,15.8,16.65,15.75,16.65,16.65,2750200
2024-09-18,15.6,15.8,15.6,15.6,15.6,1747600
2024-09-17,15.5,15.7,15.25,15.45,15.45,1635400
2024-09-16,15.4,15.9,15.2,15.25,15.25,2986500
2024-09-13,15.5,15.7,15.2,15.25,15.25,2204100
2024-09-12,16.1,16.5,15.05,15.05,15.05,5282900
2024-09-11,17.0,17.5,16.0,16.0,16.0,2221300
2024-09-10,17.9,18.1,17.0,17.0,17.0,2494800
2024-09-09,18.0,18.1,17.75,18.1,18.1,809600
2024-09-06,18.55,18.55,18.0,18.0,18.0,1715300
2024-09-05,18.5,18.7,18.4,18.5,18.5,2495900
2024-09-04,18.75,19.2,18.5,18.5,18.5,2612000
2024-08-30,19.35,19.35,19.0,19.2,19.2,2269900
2024-08-29,19.1,19.25,19.05,19.15,19.15,2521600
2024-08-28,19.45,19.45,19.1,19.25,19.25,2382300
2024-08-27,19.7,19.85,19.35,19.4,19.4,2236900
2024-08-26,19.8,19.9,19.7,19.85,19.85,2721600
2024-08-23,19.65,20.45,19.65,20.0,20.0,2788900
2024-08-22,21.55,22.7,21.55,22.7,19.98,4991900
2024-08-21,21.45,21.65,21.4,21.65,19.06,2853400
2024-08-20,21.6,21.65,21.5,21.6,19.01,3006000
2024-08-19,21.65,21.65,21.4,21.6,19.01,2474200
2024-08-16,21.6,21.65,21.4,21.6,19.01,2739200
2024-08-15,21.7,21.7,21.4,21.55,18.97,2099200
2024-08-14,21.55,21.6,21.45,21.6,19.01,2116300
2024-08-13,21.6,21.85,21.3,21.3,18.75,2397400
2024-08-12,21.6,21.85,21.55,21.75,19.15,2237000
2024-08-09,21.65,21.7,21.4,21.7,19.1,2280100
2024-08-08,21.2,21.65,21.2,21.6,19.01,2521800
2024-08-07,21.65,22.0,21.6,21.6,19.01,2693400
2024-08-06,22.1,22.1,21.55,22.0,19.37,3062200
2024-08-05,22.3,22.3,21.05,21.9,19.28,2951100
2024-08-02,21.95,22.6,21.4,22.6,19.89,2979300
2024-08-01,21.8,22.3,21.6,21.95,19.32,2893400
2024-07-31,21.9,21.9,21.6,21.8,19.19,2533400
2024-07-30,21.7,21.95,21.7,21.9,19.28,2209700
2024-07-29,21.95,21.95,21.65,21.95,19.32,2376500
2024-07-26,22.0,22.0,21.6,21.95,19.32,2276500
2024-07-25,21.15,21.9,21.15,21.9,19.28,2473700
2024-07-24,21.5,22.0,21.4,21.95,19.32,2670500
2024-07-23,21.2,21.5,21.05,21.45,18.88,2703400
2024-07-22,21.1,21.2,20.85,21.15,18.62,2891000
2024-07-19,20.95,21.1,20.8,21.05,18.53,2690500
2024-07-18,20.8,21.0,20.6,21.0,18.49,2941600
2024-07-17,20.85,20.9,20.65,20.8,18.31,2663900
2024-07-16,20.75,20.9,20.6,20.8,18.31,2565300
2024-07-15,20.8,20.8,20.6,20.8,18.31,2564900
2024-07-12,20.85,20.95,20.75,20.8,18.31,2682600
2024-07-11,20.85,20.95,20.8,20.9,18.4,2678200
2024-07-10,20.7,20.95,20.7,20.9,18.4,2778300
2024-07-09,20.6,20.9,20.55,20.9,18.4,2912200
2024-07-08,20.85,20.9,20.5,20.85,18.35,2656400
2024-07-05,20.9,20.9,20.7,20.9,18.4,2556000
2024-07-04,20.95,21.0,20.7,20.9,18.4,2808500
2024-07-03,20.85,20.95,20.55,20.95,18.44,3008600
2024-07-02,20.9,20.9,20.45,20.9,18.4,3652200
2024-07-01,20.8,20.85,20.4,20.85,18.35,3335700
2024-06-28,20.75,20.8,20.2,20.8,18.31,3106500
2024-06-27,21.2,21.2,20.0,20.8,18.31,3590900
2024-06-26,21.25,21.95,20.7,21.15,18.62,3417600
2024-06-25,22.6,22.65,21.15,21.15,18.62,3715200
2024-06-24,23.9,23.95,22.45,22.6,19.89,5240400
2024-06-21,23.45,24.0,23.4,23.75,20.91,4238500
2024-06-20,22.95,23.5,22.95,23.25,20.47,4498200
2024-06-19,22.8,23.1,22.7,22.9,20.16,4467700
2024-06-18,22.5,23.1,22.5,22.7,19.98,4049200
2024-06-17,22.25,23.0,22.05,22.4,19.72,4299500
2024-06-14,21.7,22.8,21.6,22.0,19.37,3329800
2024-06-13,21.6,21.7,21.55,21.7,19.1,2331700
2024-06-12,21.55,21.6,21.25,21.6,19.01,1670200
2024-06-11,21.65,21.65,21.35,21.55,18.97,1541300
2024-06-10,21.65,21.7,21.5,21.65,19.06,1530600
2024-06-07,21.65,21.75,21.5,21.65,19.06,1625900
2024-06-06,21.8,21.8,21.55,21.7,19.1,1707800
2024-06-05,21.45,21.7,21.45,21.7,19.1,1514300
2024-06-04,21.6,21.6,21.4,21.6,19.01,1588500
2024-06-03,21.5,21.7,21.4,21.6,19.01,1535900
2024-05-31,21.5,21.5,21.3,21.5,18.93,1554800
2024-05-30,21.4,21.55,21.3,21.5,18.93,1810400
2024-05-29,21.65,21.65,21.3,21.6,19.01,1908900
2024-05-28,21.65,21.65,21.4,21.65,19.06,1794600
2024-05-27,21.75,21.85,21.6,21.65,19.06,1599200
2024-05-24,21.95,21.95,21.6,21.85,19.23,1869800
2024-05-23,21.9,21.95,21.65,21.95,19.32,1793000
2024-05-22,21.95,22.0,21.7,21.9,19.28,1707100
2024-05-21,22.0,22.0,21.75,21.95,19.32,1643200
2024-05-20,22.0,22.05,21.8,22.0,19.37,1771800
2024-05-17,22.1,22.1,21.7,22.0,19.37,1717000
2024-05-16,21.75,22.15,21.6,22.1,19.45,1895000
2024-05-15,21.7,21.75,21.55,21.75,19.15,1498900
2024-05-14,21.8,21.8,21.6,21.7,19.1,1292400
2024-05-13,21.8,21.85,21.6,21.75,19.15,1855700
2024-05-10,21.95,22.0,21.7,21.75,19.15,2040500
2024-05-09,21.95,22.0,21.75,21.95,19.32,1979600
2024-05-08,22.05,22.1,21.75,21.9,19.28,2727000
2024-05-07,22.0,22.05,21.8,22.05,19.41,1926100
2024-05-06,21.9,22.0,21.7,22.0,19.37,1884800
2024-05-03,22.0,22.0,21.7,21.9,19.28,1906500
2024-05-02,22.0,22.05,21.65,21.95,19.32,1786600
2024-04-26,22.0,22.0,21.5,22.0,19.37,2234700
2024-04-25,22.05,22.1,21.6,22.0,19.37,2171400
2024-04-24,22.0,22.15,21.9,22.1,19.45,2019500
2024-04-23,21.9,22.15,21.5,22.0,19.37,2202200
2024-04-22,22.1,22.3,21.75,22.15,19.5,2197000
2024-04-19,22.2,22.25,21.5,22.1,19.45,2113300
2024-04-17,22.2,22.6,21.85,22.2,19.54,2151900
2024-04-16,22.4,22.4,20.8,22.15,19.5,2586800
2024-04-15,22.55,22.6,22.0,22.35,19.67,2154300
2024-04-12,22.1,22.6,22.0,22.6,19.89,2563000
2024-04-11,21.7,22.05,21.7,22.05,19.41,2017000
2024-04-10,21.9,22.0,21.65,22.0,19.37,2010100
2024-04-09,21.7,21.9,21.6,21.9,19.28,1600200
2024-04-08,21.75,21.95,21.6,21.9,19.28,1447900
2024-04-05,21.75,22.0,21.65,21.95,19.32,1408600
2024-04-04,22.05,22.1,21.75,22.0,19.37,1371800
2024-04-03,21.75,22.05,21.6,22.0,19.37,2067000
2024-04-02,21.8,22.1,21.7,22.05,19.41,1350000
2024-04-01,22.1,22.15,21.8,22.1,19.45,1403100
2024-03-29,21.95,22.15,21.95,22.1,19.45,1373400
2024-03-28,22.05,22.2,21.95,22.2,19.54,1341100
2024-03-27,22.05,22.35,22.0,22.2,19.54,1430400
2024-03-26,22.2,22.35,22.0,22.3,19.63,1385400
2024-03-25,22.2,22.4,22.1,22.1,19.45,1428100
2024-03-22,22.55,22.6,22.35,22.35,19.67,1353300
2024-03-21,22.6,22.65,22.3,22.55,19.85,1327400
2024-03-20,22.3,22.55,22.15,22.55,19.85,1570600
2024-03-19,22.3,22.45,22.1,22.45,19.76,1463000
2024-03-18,22.6,22.65,22.25,22.45,19.76,1390700
2024-03-15,22.6,22.7,22.35,22.6,19.89,1549500
2024-03-14,22.6,22.65,22.35,22.6,19.89,1497900
2024-03-13,22.55,22.65,22.3,22.6,19.89,1415800
2024-03-12,22.6,22.6,22.25,22.55,19.85,1474600
2024-03-11,22.65,22.7,22.25,22.55,19.85,1764200
2024-03-08,22.75,22.8,22.45,22.7,19.98,1385400
2024-03-07,22.75,22.75,22.55,22.75,20.03,1442300
2024-03-06,22.7,22.85,22.65,22.85,20.11,926800
2024-03-05,22.85,22.85,22.65,22.85,20.11,1450000
2024-03-04,22.95,23.0,22.7,22.85,20.11,1503400
2024-03-01,22.7,22.95,22.65,22.95,20.2,1385500
2024-02-29,22.95,23.0,22.65,22.9,20.16,1432900
2024-02-28,22.65,22.95,22.6,22.95,20.2,1603000
2024-02-27,22.9,22.9,22.55,22.9,20.16,1765200
2024-02-26,22.8,23.0,22.7,22.9,20.16,1290200
2024-02-23,23.0,23.2,22.8,23.0,20.25,1501700
2024-02-22,22.95,23.0,22.65,23.0,20.25,1391100
2024-02-21,22.85,23.05,22.6,22.95,20.2,1681000
2024-02-20,23.1,23.1,22.75,23.0,20.25,1495500
2024-02-19,23.25,23.3,22.85,23.05,20.29,1430300
2024-02-16,23.3,23.3,23.0,23.25,20.47,1300800
2024-02-15,23.2,23.3,22.85,23.25,20.47,1561000
2024-02-07,22.95,23.2,22.7,23.2,20.42,1475100
2024-02-06,23.0,23.1,22.75,23.0,20.25,1345800
2024-02-05,22.75,23.05,22.35,23.0,20.25,1574100
2024-02-02,22.7,22.8,22.2,22.75,20.03,2019900
2024-02-01,22.7,22.9,22.5,22.75,20.03,1354700
2024-01-31,23.0,23.1,22.4,22.9,20.16,1616400
2024-01-30,22.9,23.0,22.8,23.0,20.25,1383600
2024-01-29,23.05,23.1,22.9,23.0,20.25,1345200
2024-01-26,22.9,23.1,22.9,23.1,20.33,1452500
2024-01-25,23.15,23.15,22.85,23.1,20.33,1371000
2024-01-24,23.05,23.25,22.8,23.1,20.33,1390500
2024-01-23,23.25,23.3,22.9,23.1,20.33,1378700
2024-01-22,23.15,23.3,23.05,23.25,20.47,1726300
2024-01-19,23.05,23.15,22.95,23.1,20.33,1856600
2024-01-18,23.1,23.15,22.9,23.05,20.29,1982700
2024-01-17,22.9,23.15,22.85,23.05,20.29,1633400
2024-01-16,23.05,23.35,22.8,22.95,20.2,1124000
2024-01-15,23.45,23.45,23.25,23.3,20.51,1185300
2024-01-12,23.6,23.6,23.25,23.45,20.64,1200600
2024-01-11,23.4,23.9,23.2,23.6,20.78,1367300
2024-01-10,23.45,23.5,23.15,23.4,20.6,1268400
2024-01-09,23.15,23.5,23.15,23.45,20.64,1080500
2024-01-08,23.6,23.7,23.3,23.3,20.51,1050300
2024-01-05,23.55,23.9,23.4,23.6,20.78,1134200
2024-01-04,23.35,23.9,23.05,23.55,20.73,1177800
2024-01-03,23.95,23.95,23.3,23.3,20.51,1270700
2024-01-02,23.9,24.1,23.2,23.95,21.08,1282800
2023-12-29,23.7,23.95,23.7,23.9,21.04,1220100
2023-12-28,22.65,24.0,22.55,23.65,20.82,1320200
2023-12-27,22.7,22.75,22.65,22.65,19.94,1034800
2023-12-26,22.65,22.75,22.55,22.7,19.98,1004400
2023-12-25,22.6,22.75,22.5,22.65,19.94,1081900
2023-12-22,22.6,22.65,22.4,22.6,19.89,1245500
2023-12-21,22.6,22.6,22.45,22.6,19.89,1150900
2023-12-20,22.4,22.6,22.4,22.6,19.89,1025900
2023-12-19,22.4,22.6,22.4,22.6,19.89,1005100
2023-12-18,22.6,22.6,22.4,22.6,19.89,1082100
2023-12-15,22.55,22.6,22.4,22.6,19.89,1231700
2023-12-14,22.6,22.7,22.5,22.6,19.89,1034800
2023-12-13,22.65,22.7,22.5,22.6,19.89,1115100
2023-12-12,22.65,22.65,22.5,22.65,19.94,1165600
2023-12-11,22.6,22.7,22.5,22.65,19.94,1078600
2023-12-08,22.7,22.7,22.5,22.7,19.98,1420700
2023-12-07,22.65,22.7,22.5,22.7,19.98,1385600
2023-12-06,22.65,22.7,22.55,22.7,19.98,1103500
2023-12-05,22.7,22.75,22.5,22.7,19.98,977500
2023-12-04,22.7,22.8,22.45,22.75,20.03,1266300
2023-12-01,22.45,22.9,22.4,22.7,19.98,1137200
2023-11-30,22.9,23.0,22.6,22.6,19.89,1410900
2023-11-29,23.0,23.05,22.65,23.05,20.29,1618500
2023-11-28,22.65,23.05,22.6,23.05,20.29,1428200
2023-11-27,22.6,23.1,22.6,23.05,20.29,1412600
2023-11-24,22.85,23.1,22.3,23.1,20.33,2327700
2023-11-23,22.75,23.0,22.65,23.0,20.25,1351200
2023-11-22,23.05,23.1,22.6,23.1,20.33,1391000
2023-11-21,23.0,23.15,22.55,23.15,20.38,1517100
2023-11-20,22.85,23.15,22.3,23.15,20.38,2117700
2023-11-17,23.5,23.5,22.55,23.15,20.38,1590300
2023-11-16,23.35,23.5,23.0,23.45,20.64,1651000
2023-11-15,23.15,23.75,23.15,23.5,20.69,1457100
2023-11-14,23.0,23.5,22.75,23.15,20.38,1662400
2023-11-13,23.05,23.4,22.95,23.0,20.25,1514800
2023-11-10,24.25,24.55,23.8,23.8,20.95,1383800
2023-11-09,24.95,24.95,24.5,24.5,21.57,1259800
2023-11-08,24.4,24.95,24.1,24.95,21.96,1082700
2023-11-07,25.0,25.35,24.35,24.4,21.48,1441000
2023-11-06,24.7,25.5,24.7,25.3,22.27,994000
2023-11-03,25.95,26.0,24.3,24.3,21.39,2027400
2023-11-02,25.9,26.0,25.75,25.95,22.84,1030900
2023-11-01,25.8,26.0,25.75,25.9,22.8,1198400
2023-10-31,25.2,25.8,25.15,25.8,22.71,1085100
2023-10-30,25.55,25.6,25.35,25.35,22.32,1000000
2023-10-27,25.55,25.65,25.25,25.55,22.49,1194400
2023-10-26,25.9,25.9,25.35,25.5,22.45,1199500
2023-10-25,25.85,25.95,25.7,25.9,22.8,1120500
2023-10-24,24.9,25.8,24.85,25.8,22.71,1641200
2023-10-23,24.55,24.8,24.55,24.8,21.83,1417900
2023-10-20,24.6,24.9,24.4,24.45,21.52,1103200
2023-10-19,24.7,24.8,24.2,24.6,21.66,1154000
2023-10-18,24.65,24.85,24.6,24.7,21.74,1230500
2023-10-17,24.8,24.9,24.65,24.75,21.79,877600
2023-10-16,24.7,25.0,24.2,24.8,21.83,809700
2023-10-13,24.6,24.8,24.1,24.8,21.83,1132900
2023-10-12,24.8,25.0,24.65,24.75,21.79,1121100
2023-10-11,24.65,24.75,24.5,24.75,21.79,825400
2023-10-10,24.6,24.7,24.45,24.6,21.66,1005100
2023-10-09,24.55,24.65,24.05,24.55,21.61,907000
2023-10-06,24.5,24.65,24.35,24.5,21.57,1179700
2023-10-05,24.3,24.6,24.05,24.5,21.57,898500
2023-10-04,25.0,25.0,24.45,24.45,21.52,1065300
2023-10-03,24.6,25.05,24.6,24.9,21.92,1016800
2023-10-02,25.0,25.15,24.8,25.0,22.01,939800
2023-09-29,24.85,25.2,24.8,25.0,22.01,1031800
2023-09-28,26.0,26.3,24.95,25.0,22.01,1225400
2023-09-27,26.25,26.45,25.55,26.25,23.11,1173200
2023-09-26,26.1,26.65,25.35,26.2,23.06,1471300
2023-09-25,25.5,26.0,25.35,26.0,22.89,1223500
2023-09-22,25.9,26.4,25.5,25.5,22.45,1148300
2023-09-21,26.1,26.6,26.1,26.5,23.33,1567700
2023-09-20,26.25,26.75,26.15,26.5,23.33,1138500
2023-09-19,26.75,26.8,26.05,26.8,23.59,1159800
2023-09-18,26.4,27.0,26.3,26.8,23.59,1149800
2023-09-15,26.35,27.0,26.35,27.0,23.77,1225400
2023-09-14,26.65,27.15,26.3,26.3,23.15,1252600
2023-09-13,27.2,27.2,26.6,27.15,23.9,1634000
2023-09-12,27.0,27.5,26.7,27.35,24.08,1260400
2023-09-11,27.55,27.55,26.9,27.0,23.77,1577800
2023-09-08,27.35,27.75,27.3,27.5,24.21,1274600
2023-09-07,27.6,27.75,27.25,27.45,24.16,1525300
2023-09-06,27.5,27.85,27.0,27.8,24.47,1317100
2023-09-05,28.1,28.2,27.5,27.5,24.21,1408600
2023-08-31,27.8,28.2,27.45,28.1,24.74,1484200
2023-08-30,28.35,28.4,27.65,28.1,24.74,1416400
2023-08-29,28.3,28.35,27.55,28.35,24.96,1749800
2023-08-28,28.2,28.3,27.45,28.3,24.91,1119000
2023-08-25,27.7,28.45,27.35,28.2,24.82,874200
2023-08-24,28.2,28.45,27.0,28.45,25.04,1145300
2023-08-23,28.3,28.3,26.25,28.2,24.82,1232900
2023-08-22,26.85,28.2,26.85,28.2,24.82,1193500
2023-08-21,27.55,28.1,26.6,26.6,23.42,1041000
2023-08-18,29.3,29.3,27.35,27.45,24.16,1079800
2023-08-17,28.8,29.4,28.8,29.4,25.88,1255400
2023-08-16,29.3,29.55,28.75,29.5,25.97,1029300
2023-08-15,29.5,29.5,28.8,29.5,25.97,937900
2023-08-14,30.45,30.45,28.65,29.75,26.19,1056600
2023-08-11,30.0,30.4,29.6,30.4,26.76,2872700
2023-08-10,30.05,30.1,29.3,30.0,26.41,1210600
2023-08-09,30.3,30.45,29.5,30.0,26.41,1336700
2023-08-08,30.0,30.4,29.4,30.3,26.67,3616100
2023-08-07,29.1,30.25,29.1,30.25,26.63,1557500
2023-08-04,30.3,31.3,29.0,29.0,25.53,5277700
2023-08-03,30.3,30.35,30.1,30.25,26.63,1007800
2023-08-02,29.9,30.25,29.85,30.25,26.63,2962500
2023-08-01,29.2,29.95,29.2,29.95,26.36,1360600
2023-07-31,29.75,29.95,29.15,29.15,25.66,1397900
2023-07-28,29.65,29.75,29.5,29.7,26.14,1067700
2023-07-27,29.6,29.7,29.5,29.65,26.1,837100
2023-07-26,29.5,29.6,29.45,29.6,26.06,1035900
2023-07-25,29.4,29.5,29.35,29.5,25.97,1010500
2023-07-24,29.35,29.5,29.2,29.4,25.88,819900
2023-07-21,29.3,29.45,29.2,29.3,25.79,866000
2023-07-20,29.3,29.45,29.2,29.3,25.79,706700
2023-07-19,29.35,29.4,29.25,29.3,25.79,642500
2023-07-18,29.1,29.3,29.05,29.3,25.79,882200
2023-07-17,29.1,29.1,28.9,29.1,25.62,639100
2023-07-14,29.0,29.05,28.8,29.0,25.53,666800
2023-07-13,28.75,28.95,28.65,28.95,25.48,892400
2023-07-12,28.9,29.0,28.6,28.7,25.26,562300
2023-07-11,28.8,29.0,28.7,28.9,25.44,932400
2023-07-10,28.7,28.75,28.6,28.75,25.31,877700
2023-07-07,28.65,28.65,28.45,28.65,25.22,674700
2023-07-06,27.3,28.6,27.3,28.6,25.18,615700
2023-07-05,27.15,27.3,27.1,27.3,24.03,582100
2023-07-04,27.1,27.15,27.0,27.1,23.86,693500
2023-07-03,27.05,27.15,27.0,27.05,23.81,724200
2023-06-30,27.15,27.2,27.05,27.05,23.81,601700
2023-06-29,27.3,27.4,27.15,27.15,23.9,779100
2023-06-28,27.2,27.3,27.2,27.3,24.03,666300
2023-06-27,27.15,27.2,27.05,27.2,23.94,738800
2023-06-26,27.15,27.2,26.85,27.15,23.9,758100
2023-06-23,26.65,27.15,26.6,27.15,23.9,997100
2023-06-22,31.8,31.95,31.75,31.9,23.35,708300
2023-06-21,31.55,31.75,31.45,31.75,23.24,648900
2023-06-20,31.45,31.55,31.4,31.5,23.06,715500
2023-06-19,31.5,31.6,31.4,31.45,23.02,608900
2023-06-16,31.55,31.6,31.25,31.45,23.02,631200
2023-06-15,31.4,31.55,31.35,31.5,23.06,738300
2023-06-14,31.55,31.7,31.4,31.5,23.06,564900
2023-06-13,31.55,32.0,31.5,31.5,23.06,599000
2023-06-12,31.4,31.6,31.25,31.55,23.09,444800
2023-06-09,31.4,31.5,31.25,31.35,22.95,693800
2023-06-08,31.65,31.7,31.3,31.4,22.98,525900
2023-06-07,31.6,31.65,31.35,31.6,23.13,531900
2023-06-06,31.5,31.65,31.35,31.55,23.09,608900
2023-06-05,31.35,31.6,31.35,31.5,23.06,498000
2023-06-02,30.65,31.3,30.65,31.3,22.91,591400
2023-06-01,30.4,30.6,30.35,30.55,22.36,611400
2023-05-31,30.2,30.35,30.05,30.35,22.22,537000
2023-05-30,30.25,30.3,29.95,30.2,22.11,546700
2023-05-29,30.05,30.4,30.05,30.2,22.11,511600
2023-05-26,29.95,30.1,29.9,30.05,22.0,580000
2023-05-25,29.85,29.95,29.65,29.9,21.89,620900
2023-05-24,30.05,30.1,29.85,29.9,21.89,488500
2023-05-23,30.15,30.25,29.9,30.0,21.96,528500
2023-05-22,29.95,30.15,29.9,30.15,22.07,560100
2023-05-19,30.05,30.05,29.8,29.95,21.92,540100
2023-05-18,30.05,30.05,29.75,30.05,22.0,649600
2023-05-17,30.3,30.35,30.05,30.05,22.0,559000
2023-05-16,30.8,30.85,30.35,30.35,22.22,511600
2023-05-15,31.05,31.2,30.8,30.8,22.54,487300
2023-05-12,31.2,31.2,30.9,31.0,22.69,544000
2023-05-11,31.4,31.45,31.2,31.2,22.84,520900
2023-05-10,31.55,31.6,31.4,31.4,22.98,449100
2023-05-09,31.55,31.75,31.4,31.55,23.09,666100
2023-05-08,31.5,31.65,31.45,31.55,23.09,624700
2023-05-05,31.45,31.5,31.25,31.45,23.02,538100
2023-05-04,31.9,31.9,31.35,31.45,23.02,623200
2023-04-28,30.6,31.95,30.6,31.95,23.39,945800
2023-04-27,30.45,30.6,30.25,30.6,22.4,845000
2023-04-26,30.85,30.85,30.35,30.4,22.25,579600
2023-04-25,31.1,31.1,30.8,30.85,22.58,631600
2023-04-24,31.1,31.15,30.85,31.1,22.76,763100
2023-04-21,31.2,31.25,31.0,31.1,22.76,776300
2023-04-20,31.2,31.2,31.0,31.2,22.84,715400
2023-04-19,31.25,31.3,31.1,31.15,22.8,746100
2023-04-18,31.35,31.35,31.1,31.25,22.87,833300
2023-04-17,31.25,31.35,31.15,31.35,22.95,726500
2023-04-14,31.3,31.35,31.1,31.3,22.91,806100
2023-04-13,31.35,31.35,31.1,31.35,22.95,835500
2023-04-12,31.35,31.35,31.1,31.35,22.95,862400
2023-04-11,31.15,31.35,31.05,31.35,22.95,825600
2023-04-10,31.3,31.4,31.15,31.3,22.91,787500
2023-04-07,31.35,31.35,31.1,31.3,22.91,831300
2023-04-06,31.55,31.55,31.2,31.35,22.95,1017300
2023-04-05,31.45,31.55,31.2,31.55,23.09,929500
2023-04-04,31.6,31.65,31.3,31.5,23.06,819200
2023-04-03,31.45,31.6,31.25,31.6,23.13,892700
2023-03-31,31.45,31.5,31.15,31.45,23.02,865100
2023-03-30,31.4,31.45,31.15,31.45,23.02,871900
2023-03-29,31.5,31.55,31.2,31.4,22.98,756500
2023-03-28,31.7,31.7,31.35,31.5,23.06,754400
2023-03-27,31.75,31.75,31.4,31.7,23.2,816800
2023-03-24,32.15,32.2,31.55,31.7,23.2,820100
2023-03-23,32.1,32.15,31.55,32.15,23.53,951700
2023-03-22,32.2,32.25,31.6,32.15,23.53,921700
2023-03-21,32.15,32.25,31.4,32.15,23.53,982200
2023-03-20,32.25,32.25,31.5,32.1,23.5,953400
2023-03-17,32.3,32.4,32.05,32.25,23.61,891700
2023-03-16,32.5,32.55,32.0,32.2,23.57,916700
