date,open,high,low,close,adjusted_close,volume
2022-10-24,16.5,16.6,15.75,15.95,10.53,2220500
2022-10-21,17.0,17.0,16.2,16.5,10.9,1821700
2022-10-20,17.0,17.0,15.55,16.8,11.09,2614200
2022-10-19,17.0,17.15,16.6,16.7,11.03,658800
2022-10-18,16.95,16.95,16.5,16.8,11.09,1121300
2022-10-17,16.8,16.9,16.15,16.5,10.9,1415900
2022-10-14,17.25,17.45,16.85,17.0,11.23,1021900
2022-10-13,17.3,17.35,16.65,16.8,11.09,1504700
2022-10-12,16.3,17.0,16.05,16.8,11.09,2042400
2022-10-11,16.7,17.0,15.9,16.2,10.7,4543200
2022-10-10,17.2,17.25,16.35,16.9,11.16,3301800
2022-10-07,17.55,18.0,17.0,17.45,11.52,3189500
2022-10-06,18.35,19.0,18.0,18.15,11.98,1398600
2022-10-05,19.0,19.05,18.5,18.5,12.22,1523000
2022-10-04,18.45,19.0,18.3,18.5,12.22,2228800
2022-10-03,18.6,19.15,18.3,18.4,12.15,1385800
2022-09-30,18.55,19.4,18.55,19.15,12.64,2310500
2022-09-29,19.15,19.35,19.1,19.15,12.64,1383700
2022-09-28,18.8,19.25,18.8,19.15,12.64,866700
2022-09-27,18.8,19.5,18.8,19.3,12.74,1594200
2022-09-26,24.15,24.15,23.3,23.45,12.39,2621100
2022-09-23,24.5,24.8,24.3,24.3,12.84,833900
2022-09-22,24.55,24.7,24.3,24.7,13.05,664200
2022-09-21,24.95,24.95,24.35,24.7,13.05,818200
2022-09-20,24.9,24.9,24.2,24.8,13.1,672700
2022-09-19,25.3,25.3,24.3,24.5,12.94,1335900
2022-09-16,25.3,25.5,25.0,25.0,13.21,987900
2022-09-15,25.8,25.8,25.05,25.15,13.29,1009300
2022-09-14,25.2,25.45,25.1,25.2,13.31,1933100
2022-09-13,26.0,26.0,25.5,25.9,13.68,743300
2022-09-12,26.4,26.4,25.65,25.65,13.55,1065300
2022-09-09,26.0,26.0,25.0,25.8,13.63,1653200
2022-09-08,27.0,27.0,25.5,25.5,13.47,1921700
2022-09-07,26.75,27.25,26.1,26.1,13.79,4550200
2022-09-06,26.4,26.85,26.2,26.7,14.1,2019300
2022-09-05,26.55,26.7,26.05,26.4,13.95,1320000
2022-08-31,26.15,26.7,26.0,26.7,14.1,2386100
2022-08-30,26.0,26.35,25.9,26.3,13.89,1632200
2022-08-29,25.9,26.0,25.3,25.95,13.71,2814100
2022-08-26,26.7,26.7,26.3,26.3,13.89,2083700
