date,open,high,low,close,adjusted_close,volume
2024-06-27,31.3,31.4,31.15,31.3,31.05,4084600
2024-06-26,31.6,31.65,31.05,31.3,31.05,6556300
2024-06-25,31.9,31.9,31.45,31.6,31.35,5413400
2024-06-24,32.2,32.35,31.55,31.65,31.4,8439100
2024-06-21,32.4,32.45,32.15,32.2,31.94,4903100
2024-06-20,32.3,32.55,32.0,32.2,31.94,7044100
2024-06-19,32.4,32.55,31.95,32.5,32.24,6704200
2024-06-18,32.75,32.85,32.35,32.35,32.09,7746400
2024-06-17,32.8,32.95,32.3,32.75,32.49,8417900
2024-06-14,33.9,33.95,32.8,32.8,32.54,10429800
2024-06-13,34.0,34.15,33.5,33.9,33.63,14006900
2024-06-12,33.25,33.65,32.85,33.5,33.23,7591300
2024-06-11,33.95,33.95,33.15,33.2,32.93,10714500
2024-06-10,32.95,33.95,32.9,33.5,33.23,13316000
2024-06-07,32.8,32.9,32.65,32.8,32.54,4307200
2024-06-06,32.5,32.7,32.35,32.6,32.34,7437100
2024-06-05,32.9,32.95,32.4,32.4,32.14,8383500
2024-06-04,32.7,32.95,32.45,32.8,32.54,8842900
2024-06-03,32.25,32.8,32.05,32.6,32.34,9928600
2024-05-31,31.8,32.2,31.8,31.9,31.64,6190100
2024-05-30,31.35,32.1,31.35,31.8,31.55,9617600
2024-05-29,32.2,32.2,31.65,31.65,31.4,15631900
2024-05-28,32.45,32.5,31.7,32.2,31.94,24685700
2024-05-27,32.7,32.7,32.1,32.4,32.14,8217500
2024-05-24,33.1,33.9,32.3,32.5,32.24,13921600
2024-05-23,32.95,33.25,32.6,33.25,32.98,5573500
2024-05-22,33.85,33.9,32.7,33.0,32.74,11642900
2024-05-21,33.45,34.1,33.35,33.65,33.38,6079100
2024-05-20,33.3,33.9,33.05,33.35,33.08,12148300
2024-05-17,33.35,33.4,32.9,33.1,32.84,5948500
2024-05-16,32.8,33.7,32.55,33.2,32.93,14193700
2024-05-15,32.45,33.0,32.25,32.35,32.09,7928800
2024-05-14,32.4,32.7,32.25,32.3,32.04,5643900
2024-05-13,32.85,32.85,32.25,32.3,32.04,7004000
2024-05-10,33.15,33.15,32.55,32.85,32.59,4656700
2024-05-09,32.8,33.4,32.45,32.9,32.64,7196700
2024-05-08,32.65,33.0,32.35,32.6,32.34,8398000
2024-05-07,33.2,33.25,32.8,32.8,32.54,4941700
2024-05-06,32.6,33.25,32.35,33.2,32.93,7627200
2024-05-03,32.45,32.85,32.15,32.4,32.14,6160500
2024-05-02,32.8,32.8,32.0,32.35,32.09,6361000
2024-04-26,32.55,33.15,32.15,32.8,32.54,8972900
2024-04-25,32.85,33.0,32.25,33.0,32.74,4863800
2024-04-24,32.0,32.95,31.7,32.95,32.69,9012800
2024-04-23,32.25,32.5,31.15,31.5,31.25,10689200
2024-04-22,32.05,32.4,31.7,32.3,32.04,7768100
2024-04-19,32.1,32.75,31.25,31.6,31.35,13040500
2024-04-17,34.25,34.25,32.65,32.7,32.44,19095700
2024-04-16,33.9,34.05,32.8,34.05,33.78,15414300
2024-04-15,35.8,36.3,33.4,33.45,33.18,29292700
2024-04-12,33.8,36.05,33.65,35.9,35.61,23775200
2024-04-11,33.3,33.7,33.25,33.7,33.43,4179700
2024-04-10,34.35,34.35,33.65,33.65,33.38,4301500
2024-04-09,33.9,34.25,33.55,34.25,33.98,5238500
2024-04-08,33.3,34.25,32.95,33.5,33.23,12007900
2024-04-05,33.2,33.6,33.1,33.2,32.93,9834200
2024-04-04,34.2,34.3,33.5,33.55,33.28,7104500
2024-04-03,34.9,35.0,33.9,34.05,33.78,9109200
2024-04-02,34.5,35.2,34.1,35.0,34.72,6979000
2024-04-01,35.4,35.4,34.75,35.0,34.72,7918200
2024-03-29,35.75,35.75,35.15,35.55,35.27,4490100
2024-03-28,35.9,35.9,35.3,35.75,35.46,7031500
2024-03-27,35.0,35.5,34.8,35.5,35.22,5066600
2024-03-26,34.75,35.4,34.65,35.2,34.92,3801300
2024-03-25,35.5,35.7,34.5,34.7,34.42,9577000
2024-03-22,35.1,36.4,35.0,35.7,35.41,15958000
2024-03-21,34.6,34.9,34.05,34.9,34.62,9087700
2024-03-20,33.2,34.5,33.0,34.35,34.08,9484900
2024-03-19,33.4,33.8,32.95,33.3,33.03,7149600
2024-03-18,34.75,35.0,32.35,33.3,33.03,11387200
2024-03-15,34.4,35.4,33.95,34.75,34.47,9586500
2024-03-14,35.2,35.2,34.2,34.45,34.17,7010100
2024-03-13,34.6,35.15,34.2,35.15,34.87,6141800
2024-03-12,34.0,34.6,33.95,34.5,34.22,6760600
2024-03-11,34.5,34.75,33.9,34.15,33.88,7842600
2024-03-08,35.8,35.85,34.5,34.5,34.22,20828300
2024-03-07,36.0,36.05,35.45,35.8,35.51,8882900
2024-03-06,36.4,36.95,35.9,36.0,35.71,7996800
2024-03-05,36.0,36.45,35.75,36.45,36.16,7378300
2024-03-04,35.6,36.9,35.15,36.0,35.71,17569600
2024-03-01,35.7,35.7,35.0,35.6,35.32,9179700
2024-02-29,36.2,36.3,35.2,35.55,35.27,12798100
2024-02-28,36.4,36.45,35.65,35.95,35.66,9809600
2024-02-27,35.7,36.3,35.45,36.15,35.86,9066000
2024-02-26,35.2,35.85,35.1,35.65,35.36,6391800
2024-02-23,35.8,37.15,35.0,35.2,34.92,25763100
2024-02-22,35.7,35.75,35.25,35.7,35.41,7056000
2024-02-21,35.25,36.2,35.05,35.55,35.27,10391600
2024-02-20,35.3,35.6,34.7,35.2,34.92,6832100
2024-02-19,35.1,35.5,34.5,35.4,35.12,10677500
2024-02-16,35.3,35.3,34.65,35.25,34.97,7504900
2024-02-15,35.6,35.8,35.0,35.0,34.72,8849700
2024-02-07,34.4,36.3,34.4,35.5,35.22,13534000
2024-02-06,34.0,34.45,33.85,34.4,34.12,8645600
2024-02-05,31.75,33.9,31.75,33.9,33.63,21679700
2024-02-02,32.0,32.15,31.55,31.7,31.45,4536600
2024-02-01,31.45,32.1,31.45,32.05,31.79,5126100
2024-01-31,32.45,32.5,31.3,31.6,31.35,11925100
2024-01-30,32.35,32.45,32.05,32.2,31.94,3741900
2024-01-29,32.1,32.75,32.0,32.3,32.04,5875800
2024-01-26,32.1,32.25,31.95,32.1,31.84,3676400
2024-01-25,32.0,32.1,31.6,32.05,31.79,5164700
2024-01-24,31.95,32.4,31.9,32.0,31.74,4997700
2024-01-23,32.65,32.8,31.9,32.2,31.94,9136000
2024-01-22,32.55,32.65,31.95,32.65,32.39,8679800
2024-01-19,31.7,32.6,31.45,32.6,32.34,14108300
2024-01-18,31.15,31.6,30.9,31.5,31.25,8842000
2024-01-17,31.05,31.5,31.0,31.15,30.9,6739800
2024-01-16,31.05,31.4,30.8,31.4,31.15,7442400
2024-01-15,31.55,31.7,31.0,31.4,31.15,6951700
2024-01-12,30.8,31.85,30.6,31.5,31.25,17184500
2024-01-11,31.1,31.5,30.4,31.0,30.75,9746100
2024-01-10,30.0,31.15,29.85,31.0,30.75,13924900
2024-01-09,29.6,30.15,29.3,30.0,29.76,14351600
2024-01-08,29.5,29.8,29.05,29.55,29.31,12113500
2024-01-05,28.75,29.15,28.7,29.0,28.77,8765200
2024-01-04,27.65,29.5,27.55,28.6,28.37,14693100
2024-01-03,27.2,27.6,27.05,27.6,27.38,3123600
2024-01-02,27.15,27.25,27.05,27.2,26.98,3300000
2023-12-29,27.2,27.35,27.1,27.1,26.88,4655000
2023-12-28,26.85,27.1,26.75,27.1,26.88,2983700
2023-12-27,26.8,26.9,26.75,26.85,26.64,3008900
2023-12-26,26.85,26.95,26.8,26.8,26.59,3247900
2023-12-25,26.55,26.9,26.5,26.9,26.68,4083500
2023-12-22,26.5,26.6,26.35,26.45,26.24,2169200
2023-12-21,26.4,26.6,26.25,26.55,26.34,2581300
2023-12-20,26.3,26.6,26.2,26.55,26.34,2388300
2023-12-19,26.1,26.5,25.95,26.5,26.29,2308300
2023-12-18,26.5,26.7,26.05,26.05,25.84,3836500
2023-12-15,26.5,26.85,26.35,26.7,26.49,3969300
2023-12-14,26.95,26.95,26.45,26.75,26.54,3873600
2023-12-13,27.15,27.35,26.7,26.75,26.54,3629800
2023-12-12,26.9,27.0,26.7,27.0,26.78,3346200
2023-12-11,26.95,27.05,26.7,26.85,26.64,2203100
2023-12-08,27.0,27.1,26.7,26.9,26.68,3718900
2023-12-07,26.75,27.1,26.55,26.9,26.68,5656600
2023-12-06,26.5,26.7,26.5,26.65,26.44,3205700
2023-12-05,26.6,26.7,26.5,26.5,26.29,2549300
2023-12-04,26.45,26.6,26.25,26.55,26.34,7638100
2023-12-01,26.45,26.45,26.0,26.3,26.09,1962600
2023-11-30,26.3,26.7,26.15,26.3,26.09,2651700
2023-11-29,29.3,29.55,29.2,29.4,26.1,2549800
2023-11-28,29.3,29.3,28.85,29.3,26.01,2068800
2023-11-27,29.65,29.65,29.1,29.4,26.1,1431700
2023-11-24,29.2,29.6,28.7,29.6,26.28,3088400
2023-11-23,29.75,29.75,29.2,29.2,25.92,1913600
2023-11-22,29.5,29.7,29.35,29.6,26.28,1850000
2023-11-21,29.85,29.85,29.4,29.4,26.1,1837700
2023-11-20,29.2,29.75,29.1,29.55,26.23,2168700
2023-11-17,30.2,30.3,29.45,29.7,26.37,4281100
2023-11-16,29.95,30.3,29.9,30.25,26.85,2244100
2023-11-15,30.1,30.6,30.1,30.2,26.81,5373200
2023-11-14,29.85,30.1,29.6,29.8,26.45,3732500
2023-11-13,29.3,29.55,29.2,29.4,26.1,3129500
2023-11-10,29.25,29.4,28.95,29.4,26.1,3477700
2023-11-09,29.35,29.75,29.2,29.5,26.19,4606900
2023-11-08,28.6,29.25,28.25,29.25,25.97,2934800
2023-11-07,28.4,28.7,28.3,28.55,25.34,2277600
2023-11-06,28.35,28.7,28.35,28.55,25.34,2337400
2023-11-03,28.4,28.45,28.0,28.0,24.86,3559600
2023-11-02,27.6,28.5,27.6,28.25,25.08,2371900
2023-11-01,27.8,27.8,27.3,27.4,24.32,3039100
2023-10-31,27.75,28.0,27.6,27.7,24.59,2833300
2023-10-30,27.65,28.2,27.65,27.65,24.55,1730500
2023-10-27,28.35,28.45,27.75,28.2,25.03,2901000
2023-10-26,28.35,28.55,27.55,28.35,25.17,5974000
2023-10-25,29.3,29.5,28.95,29.0,25.74,1749000
2023-10-24,29.3,29.5,29.05,29.5,26.19,2467900
2023-10-23,29.4,29.4,28.8,29.3,26.01,1587400
2023-10-20,28.45,29.75,27.9,29.4,26.1,3602000
2023-10-19,28.35,28.6,28.0,28.6,25.39,1810200
2023-10-18,28.6,28.8,28.05,28.35,25.17,2125400
2023-10-17,29.0,29.15,28.6,28.6,25.39,1650400
2023-10-16,29.25,29.3,28.8,28.8,25.57,2025200
2023-10-13,29.3,29.6,29.0,29.3,26.01,1457500
2023-10-12,29.7,29.75,29.35,29.6,26.28,2092400
2023-10-11,29.3,29.5,29.05,29.5,26.19,1759400
2023-10-10,29.35,29.55,29.2,29.3,26.01,2970400
2023-10-09,28.65,29.2,28.65,29.15,25.88,1901900
2023-10-06,28.5,28.75,27.85,28.7,25.48,3154500
2023-10-05,29.05,29.15,28.1,28.1,24.95,4884500
2023-10-04,28.7,29.1,28.6,28.9,25.66,3077200
2023-10-03,29.5,29.5,28.75,29.1,25.83,7705100
2023-10-02,30.1,30.35,27.95,29.95,26.59,5334700
2023-09-29,30.55,31.05,30.05,30.05,26.68,5350700
2023-09-28,30.7,31.0,28.85,30.85,27.39,7874400
2023-09-27,30.4,31.0,30.0,31.0,27.52,3648100
2023-09-26,29.9,30.85,29.75,30.3,26.9,5255800
2023-09-25,31.45,31.7,29.8,29.8,26.45,6721400
2023-09-22,31.5,31.75,31.0,31.65,28.1,8222000
2023-09-21,32.1,32.15,31.7,31.7,28.14,5997300
2023-09-20,32.1,32.35,31.75,32.05,28.45,6669400
2023-09-19,32.05,32.25,31.55,32.1,28.5,4883200
2023-09-18,32.75,32.75,31.8,32.05,28.45,8699100
2023-09-15,33.1,33.5,32.65,32.75,29.07,6484800
2023-09-14,32.75,33.65,32.75,33.2,29.47,14125200
2023-09-13,32.3,32.75,31.95,32.55,28.9,7999400
2023-09-12,32.0,32.3,31.75,32.3,28.67,3929100
2023-09-11,32.5,32.75,31.8,31.9,28.32,7492500
2023-09-08,32.7,32.7,32.3,32.3,28.67,3674400
2023-09-07,32.7,33.3,32.65,32.65,28.98,7773500
2023-09-06,32.7,32.75,32.25,32.65,28.98,4463900
2023-09-05,32.5,33.0,32.5,32.65,28.98,5968600
2023-08-31,32.15,32.6,32.15,32.45,28.81,5272800
2023-08-30,31.45,32.1,31.45,32.1,28.5,7395200
2023-08-29,31.4,31.8,31.25,31.25,27.74,3726400
2023-08-28,31.05,31.3,31.0,31.15,27.65,5411300
2023-08-25,31.75,31.75,31.05,31.15,27.65,8626800
2023-08-24,31.5,31.9,31.1,31.75,28.19,5036900
2023-08-23,31.65,31.75,31.05,31.3,27.79,4377400
2023-08-22,32.0,32.05,30.9,31.55,28.01,5795100
2023-08-21,30.9,32.3,30.6,32.0,28.41,9913500
2023-08-18,32.3,32.45,30.7,30.7,27.25,13696200
2023-08-17,32.4,32.9,32.25,32.6,28.94,9762600
2023-08-16,32.2,32.7,31.9,32.35,28.72,6372500
2023-08-15,32.3,32.4,32.05,32.4,28.76,5240600
2023-08-14,32.1,32.4,31.7,32.3,28.67,6370100
2023-08-11,31.75,32.15,31.3,32.1,28.5,6909000
2023-08-10,32.5,32.65,31.6,31.65,28.1,7995700
2023-08-09,32.5,32.6,32.05,32.5,28.85,8014100
2023-08-08,32.85,32.85,32.3,32.6,28.94,8764800
2023-08-07,31.45,32.6,31.25,32.6,28.94,13001900
2023-08-04,31.0,31.0,30.65,31.0,27.52,7557300
2023-08-03,30.95,31.1,30.7,30.9,27.43,8078000
2023-08-02,30.5,31.15,30.5,31.05,27.56,13339400
2023-08-01,30.2,30.8,30.1,30.4,26.99,14243700
2023-07-31,29.9,30.0,29.6,30.0,26.63,5765900
2023-07-28,29.4,29.5,29.3,29.5,26.19,5219800
2023-07-27,29.85,29.9,29.3,29.35,26.06,7921500
2023-07-26,29.95,30.05,29.7,29.8,26.45,5544100
2023-07-25,29.95,30.3,29.85,29.9,26.54,6091900
2023-07-24,29.9,30.1,29.75,29.85,26.5,5164400
2023-07-21,29.65,29.8,29.5,29.7,26.37,5537400
2023-07-20,29.9,29.9,29.55,29.65,26.32,4593800
2023-07-19,30.0,30.05,29.5,29.9,26.54,6740400
2023-07-18,29.7,30.0,29.7,29.85,26.5,4570900
2023-07-17,29.9,29.95,29.55,29.7,26.37,6581700
2023-07-14,30.0,30.2,29.4,29.9,26.54,7967000
2023-07-13,30.2,30.2,29.85,30.0,26.63,5302700
2023-07-12,30.3,30.4,29.8,30.0,26.63,6313800
2023-07-11,29.95,30.6,29.95,30.3,26.9,14508800
2023-07-10,29.75,29.8,29.5,29.7,26.37,6962300
2023-07-07,29.25,29.6,29.05,29.6,26.28,3913600
2023-07-06,29.55,29.6,28.85,29.35,26.06,6343400
2023-07-05,29.55,29.7,29.35,29.55,26.23,3596500
2023-07-04,29.15,29.5,29.05,29.45,26.14,5105500
2023-07-03,29.5,29.6,29.2,29.25,25.97,3179400
2023-06-30,29.7,29.75,29.35,29.5,26.19,5601900
2023-06-29,30.0,30.1,29.5,29.9,26.54,5201200
2023-06-28,29.4,30.2,29.35,30.0,26.63,8631900
2023-06-27,29.3,29.35,29.0,29.35,26.06,3656100
2023-06-26,29.05,29.45,28.9,29.25,25.97,6462100
2023-06-23,29.5,29.55,29.15,29.25,25.97,4983700
2023-06-22,29.3,29.65,29.2,29.45,26.14,5102500
2023-06-21,29.1,29.3,28.85,29.15,25.88,4570200
2023-06-20,28.65,29.2,28.55,29.2,25.92,2781600
2023-06-19,28.55,28.85,28.55,28.6,25.39,3404700
2023-06-16,29.05,29.2,28.5,28.5,25.3,7432700
2023-06-15,28.7,29.35,28.7,29.0,25.74,7183600
2023-06-14,28.45,29.2,28.45,28.7,25.48,8423300
2023-06-13,28.35,28.45,28.2,28.3,25.12,3213200
2023-06-12,28.4,28.45,27.85,28.4,25.21,5634400
2023-06-09,28.55,28.65,28.1,28.35,25.17,6111000
2023-06-08,28.9,29.0,28.55,28.55,25.34,5165700
2023-06-07,28.85,29.2,28.75,28.9,25.66,6346700
2023-06-06,28.85,29.0,28.6,28.7,25.48,5306600
2023-06-05,28.9,29.05,28.65,28.75,25.52,4445800
2023-06-02,28.05,28.75,28.0,28.65,25.43,8931900
2023-06-01,28.0,28.1,27.85,27.95,24.81,2395200
2023-05-31,28.05,28.05,27.8,28.0,24.86,2714900
2023-05-30,28.1,28.15,27.9,28.05,24.9,2948100
2023-05-29,27.8,28.15,27.8,28.0,24.86,2860900
2023-05-26,27.6,27.8,27.5,27.8,24.68,1781900
2023-05-25,27.65,27.8,27.55,27.6,24.5,3099700
2023-05-24,28.0,28.0,27.6,27.75,24.63,3821700
2023-05-23,28.1,28.1,27.7,27.9,24.77,4048500
2023-05-22,28.0,28.2,27.95,27.95,24.81,3067100
2023-05-19,27.9,28.2,27.65,28.0,24.86,2085300
2023-05-18,27.7,27.9,27.5,27.75,24.63,4644700
2023-05-17,28.0,28.1,27.5,27.5,24.41,5242300
2023-05-16,28.2,28.25,27.95,27.95,24.81,3037900
2023-05-15,28.5,28.65,28.1,28.1,24.95,6832500
2023-05-12,28.35,28.4,28.15,28.4,25.21,3865800
2023-05-11,28.4,28.45,28.25,28.35,25.17,2978300
2023-05-10,28.05,28.25,27.95,28.25,25.08,5544200
2023-05-09,28.05,28.25,28.0,28.0,24.86,2869400
2023-05-08,28.0,28.05,27.85,27.9,24.77,3291900
2023-05-05,28.25,28.3,27.8,27.85,24.72,3720400
2023-05-04,28.6,28.6,28.2,28.25,25.08,2094900
2023-04-28,28.5,28.85,28.5,28.85,25.61,4375900
2023-04-27,28.4,28.7,28.35,28.35,25.17,1978300
2023-04-26,28.5,28.8,27.95,28.4,25.21,3781400
2023-04-25,29.0,29.0,28.5,28.5,25.3,1280600
2023-04-24,28.55,29.2,28.2,28.9,25.66,2652900
2023-04-21,28.5,28.75,28.5,28.6,25.39,935900
2023-04-20,28.65,28.75,28.4,28.75,25.52,1328400
2023-04-19,29.05,29.15,28.65,28.7,25.48,1613300
2023-04-18,29.2,29.3,29.0,29.1,25.83,1177200
2023-04-17,29.1,29.3,28.8,29.2,25.92,1298300
2023-04-14,29.45,29.5,29.1,29.1,25.83,1512400
2023-04-13,29.4,29.5,29.1,29.4,26.1,1310900
2023-04-12,29.7,29.7,29.4,29.5,26.19,1372800
2023-04-11,29.45,29.6,29.2,29.6,26.28,1160200
2023-04-10,29.5,29.7,29.3,29.35,26.06,1849500
2023-04-07,29.5,29.55,29.3,29.5,26.19,1541600
2023-04-06,30.0,30.0,29.55,29.55,26.23,1930300
2023-04-05,29.65,30.1,29.35,30.0,26.63,3438900
2023-04-04,29.95,29.95,29.55,29.65,26.32,2220100
2023-04-03,29.5,30.05,29.4,29.95,26.59,3732300
2023-03-31,28.9,29.2,28.7,29.2,25.92,2331800
2023-03-30,29.1,29.2,28.8,29.0,25.74,1446300
2023-03-29,28.8,29.05,28.8,29.0,25.74,1729300
2023-03-28,28.75,29.0,28.75,28.9,25.66,1898500
2023-03-27,28.5,28.9,28.3,28.75,25.52,1392700
2023-03-24,28.7,28.85,28.3,28.5,25.3,2539100
2023-03-23,28.2,28.7,28.1,28.7,25.48,1606100
2023-03-22,28.45,28.7,28.2,28.5,25.3,1379500
2023-03-21,28.6,28.6,28.0,28.3,25.12,1056300
